Goat_id,Gender,Birth_date,Breed,Cohort_id
5621,Wether,37:13.4,,5621
5622,Female,37:57.2,,5622
5623,Wether,37:57.3,,5623
5624,Wether,39:02.0,,5624
5625,Wether,39:02.2,,5625
5626,Male,39:52.7,,5626
5627,Wether,39:52.8,,5627
5628,Wether,40:38.1,,5628
5629,Wether,40:38.3,,5629
5630,Female,41:29.4,ARG,5630
5631,Female,41:29.5,,5631
5632,Male,42:20.9,,5632
5633,Wether,42:21.3,,5633
5634,Female,43:09.0,,5634
5635,Wether,43:09.1,,5635
5636,Wether,43:59.2,,5636
5637,Female,43:59.4,Comm,5637
5638,Female,44:39.3,,5638
5639,Female,44:39.4,,5639
5640,Female,45:27.3,Comm,5640
5641,Female,45:27.4,,5641
5642,Female,46:15.2,,5642
5643,Wether,46:15.4,,5643
5644,Wether,46:50.6,,5644
5645,Wether,46:50.7,,5645
5646,Wether,47:36.3,,5646
5647,Wether,47:36.5,,5647
5648,Male,48:22.3,,5648
5649,Female,48:22.5,ARG,5649
5650,Wether,49:10.8,,5650
5651,Female,49:11.0,,5651
5652,Female,49:59.5,,5652
5653,Wether,49:59.8,,5653
5654,Wether,50:50.3,,5654
5655,Female,50:50.4,,5655
5656,Female,52:45.5,,5656
5657,Female,52:45.8,,5657
5658,Wether,53:49.0,,5658
5659,Female,53:49.2,,5659
5660,Female,54:43.6,,5660
5661,Female,54:43.8,,5661
5662,Wether,55:30.8,,5662
5663,Female,55:30.9,,5663
5664,Wether,56:18.9,,5664
5665,Wether,56:19.1,,5665
5666,Wether,57:09.2,,5666
5667,M,57:09.4,,5667
5668,Female,57:57.6,,5668
5669,Female,57:57.8,,5669
5670,Wether,58:43.3,,5670
5671,Female,58:43.5,Comm,5671
5672,Wether,59:24.7,,5672
5673,M,59:24.9,,5673
5674,Female,00:09.2,ARG,5674
5675,Wether,00:09.4,,5675
5676,M,00:52.4,,5676
5677,Wether,00:52.6,,5677
5678,Wether,01:57.0,,5678
5679,Female,01:57.3,Comm,5679
5680,Female,02:42.2,,5680
5681,Wether,02:42.4,,5681
5682,M,03:24.8,,5682
5683,Female,03:24.9,Comm,5683
5684,Wether,04:09.0,,5684
5685,Female,04:09.2,ARG,5685
5686,Female,04:51.8,Comm,5686
5687,M,04:52.2,,5687
5688,Wether,05:34.3,,5688
5689,Wether,05:34.5,,5689
5690,Wether,06:17.5,,5690
5691,Female,06:17.7,,5691
5692,M,07:06.9,,5692
5693,Wether,07:07.3,,5693
5694,Female,07:54.7,,5694
5695,Female,07:54.8,,5695
5696,Wether,08:42.8,,5696
5697,Wether,08:43.1,,5697
5698,Female,11:23.6,,5698
5699,Wether,11:23.7,,5699
5700,Wether,12:42.7,,5700
5701,Female,12:43.1,Comm,5701
5702,Female,15:05.5,,5702
5703,Female,15:05.8,,5703
5704,Female,16:21.6,,5704
5705,Female,16:21.7,,5705
5706,Wether,17:50.7,,5706
5707,Female,17:50.9,,5707
5708,Female,19:48.0,,5708
5709,Wether,19:48.2,,5709
5710,Female,20:31.5,Comm,5710
5711,Wether,20:31.7,,5711
5712,Female,21:14.4,,5712
5713,Wether,21:14.6,,5713
5714,Wether,23:00.4,,5714
5715,Wether,23:00.7,,5715
5716,Female,24:01.8,,5716
5717,Female,24:01.9,,5717
5718,Wether,28:29.7,,5718
5719,Wether,28:29.8,,5719
5720,Wether,29:18.6,,5720
5721,Female,29:18.9,,5721
5722,Wether,30:06.1,,5722
5723,Female,30:06.3,,5723
5724,Wether,53:36.6,,5724
5725,Female,53:36.8,,5725
5726,Female,54:17.5,,5726
5727,Female,54:17.7,,5727
5728,Wether,54:58.1,,5728
5729,Wether,54:58.2,,5729
5730,Female,55:35.4,,5730
5731,Wether,55:35.6,,5731
5732,Female,56:19.4,,5732
5733,Female,56:19.7,ARG,5733
5734,Wether,57:22.5,,5734
5735,Female,57:22.7,,5735
5736,Wether,58:03.0,,5736
5737,Female,58:03.3,,5737
5738,Wether,58:40.8,,5738
5739,Female,58:40.9,,5739
5740,Female,59:26.6,,5740
5741,Wether,59:26.7,,5741
5742,Wether,00:09.3,,5742
5743,Female,00:09.4,Comm,5743
5744,Female,00:43.4,,5744
5745,Female,00:43.6,,5745
5746,Wether,01:24.1,,5746
5747,Wether,01:24.3,,5747
5748,Female,02:06.5,,5748
5749,Female,02:06.6,,5749
5750,Wether,02:54.7,,5750
5751,Wether,02:55.0,,5751
5752,Wether,03:36.9,,5752
5753,Female,03:37.1,,5753
5754,Female,04:13.5,,5754
5755,Female,04:13.7,ARG,5755
5756,Female,04:49.9,ARG,5756
5757,Female,04:50.1,,5757
5758,Wether,05:22.0,,5758
5759,Female,05:22.1,,5759
5760,Wether,05:59.7,,5760
5761,Wether,05:59.8,,5761
5762,M,06:35.5,,5762
5763,Female,06:35.8,,5763
5764,Male,07:07.1,,5764
5765,Wether,07:07.2,,5765
5766,Female,07:40.5,,5766
5767,Female,07:40.7,,5767
5768,Wether,08:15.0,,5768
5769,Female,08:15.3,,5769
5770,Female,08:46.4,,5770
5771,Wether,08:46.7,,5771
5772,Wether,09:30.7,,5772
5773,Wether,09:30.9,,5773
5774,Female,10:16.4,,5774
5775,Female,10:16.6,,5775
5776,Female,11:04.0,,5776
5777,Wether,11:04.1,,5777
5778,Female,11:40.6,Comm,5778
5779,Wether,11:40.7,,5779
5780,Female,12:16.5,Comm,5780
5781,Female,12:16.8,ARG,5781
5782,Wether,12:54.4,,5782
5783,Wether,12:54.6,,5783
5784,Wether,13:33.3,,5784
5785,Male,13:33.6,,5785
5786,Wether,14:18.0,,5786
5787,Female,14:18.2,,5787
5788,Female,15:01.1,ARG,5788
5789,Wether,15:01.4,,5789
5790,Wether,15:40.3,,5790
5791,Wether,15:40.5,,5791
5792,Wether,16:15.3,,5792
5793,Female,16:15.4,,5793
5794,Wether,16:58.1,,5794
5795,Male,16:58.2,,5795
5796,Wether,17:40.0,,5796
5797,Wether,17:40.1,,5797
5798,Wether,18:30.9,,5798
5799,Wether,18:31.2,,5799
5800,M,19:14.6,,5800
5801,Male,19:14.8,,5801
5802,Female,19:55.6,ARG,5802
5803,Female,19:55.8,,5803
5804,Wether,20:39.2,,5804
5805,Wether,20:39.5,,5805
5806,Wether,21:17.5,,5806
5807,Male,21:17.6,,5807
5808,M,21:58.3,,5808
5809,Female,21:58.5,,5809
5810,Female,22:43.6,,5810
5811,Wether,22:43.7,,5811
5812,Wether,23:18.3,,5812
5813,Female,23:18.5,,5813
5814,Female,24:01.8,,5814
5815,Female,24:02.0,,5815
5816,Wether,24:44.3,,5816
5817,Female,24:44.5,ARG,5817
5818,Female,25:30.6,Comm,5818
5819,Female,25:30.8,,5819
5820,Female,26:07.8,,5820
5821,Wether,26:08.1,,5821
5822,M,26:45.1,,5822
5823,Wether,26:45.3,,5823
5824,Wether,27:28.2,,5824
5825,Female,27:28.4,,5825
5826,Female,28:06.0,,5826
5827,Female,28:06.2,,5827
5828,Wether,29:03.9,,5828
5829,Female,29:04.1,,5829
5830,M,29:53.6,,5830
5831,Wether,29:53.7,,5831
5832,Wether,30:41.8,,5832
5833,M,30:41.9,,5833
5834,Wether,31:26.3,,5834
5835,Wether,31:26.5,,5835
5836,Female,37:58.0,,5836
5838,Wether,37:58.3,,5838
5839,Wether,38:38.4,,5839
5840,Wether,38:38.5,,5840
5841,Female,39:14.3,,5841
5842,Wether,39:14.6,,5842
5843,Female,39:50.2,,5843
5844,Female,39:50.5,ARG,5844
5845,Female,40:36.8,,5845
5846,Wether,40:37.0,,5846
5847,Female,41:05.1,,5847
5848,Female,41:05.3,,5848
5849,Male,41:52.4,,5849
5850,Female,41:52.6,,5850
5851,M,42:34.8,,5851
5852,Female,42:35.0,,5852
5853,Wether,43:30.3,,5853
5854,Female,43:30.7,,5854
5855,Female,44:10.3,,5855
5856,Female,44:10.6,Comm,5856
5857,Female,44:43.3,,5857
5858,Male,44:43.5,,5858
5859,Female,45:18.9,,5859
5860,Female,45:19.2,,5860
5861,M,46:07.6,,5861
5862,Wether,46:07.7,,5862
5863,Female,46:41.4,,5863
5864,Wether,46:41.6,,5864
5865,Wether,47:27.4,,5865
5866,Female,47:27.7,,5866
5867,Wether,48:39.0,,5867
5868,Wether,48:39.3,,5868
5869,Female,49:31.1,ARG,5869
5870,M,49:31.3,,5870
5871,Female,50:20.5,,5871
5872,Wether,50:20.7,,5872
5873,Wether,51:41.5,,5873
5874,Wether,51:41.7,,5874
5875,Wether,57:07.1,,5875
5876,Female,57:07.4,ARG,5876
5877,Wether,57:45.9,,5877
5878,M,57:46.2,,5878
5879,Wether,58:52.1,,5879
5880,Wether,58:52.3,,5880
5881,Wether,59:31.6,,5881
5882,Female,59:31.9,,5882
5883,Female,00:01.3,,5883
5884,Female,00:01.5,,5884
5885,Wether,00:41.3,,5885
5886,Female,00:41.4,,5886
5887,Wether,01:21.1,,5887
5888,Female,01:21.4,,5888
5889,Wether,02:00.4,,5889
5890,Wether,02:00.6,,5890
5891,Wether,02:38.4,,5891
5892,Female,02:38.6,,5892
5893,Wether,03:22.8,,5893
5894,Wether,03:23.0,,5894
5895,Wether,03:58.5,,5895
5896,Female,03:58.7,,5896
5897,Female,04:29.7,,5897
5898,Female,04:29.9,,5898
5899,Female,05:16.7,,5899
5900,Wether,05:17.0,,5900
5901,Female,05:55.2,ARG,5901
5902,Female,05:55.4,,5902
5903,Female,06:49.9,,5903
5904,Wether,06:50.0,,5904
5905,Wether,07:27.5,,5905
5906,Female,07:27.7,,5906
5907,Wether,08:03.3,,5907
5908,Female,08:03.4,,5908
5909,Wether,08:50.6,,5909
5910,Female,08:50.7,Comm,5910
5911,Wether,09:42.8,,5911
5912,Female,09:42.9,,5912
5913,Female,11:08.5,ARG,5913
5914,Female,11:08.7,,5914
5915,Female,11:47.0,,5915
5916,Female,11:47.4,,5916
5917,Wether,12:49.6,,5917
5918,Wether,12:49.8,,5918
5919,Female,13:14.9,,5919
5920,Wether,13:15.2,,5920
5921,Wether,14:01.8,,5921
5922,Female,14:02.0,Comm,5922
5923,Female,14:42.5,ARG,5923
5924,Female,14:42.8,,5924
5925,Female,15:16.6,,5925
5926,Wether,15:16.8,,5926
5927,Female,15:52.8,,5927
5928,Female,15:53.0,,5928
5929,Female,16:39.0,,5929
5930,Wether,16:39.2,,5930
5931,Female,17:18.4,ARG,5931
5932,Female,17:18.6,,5932
5933,Female,17:53.6,,5933
5934,Female,17:53.9,,5934
5935,Female,18:29.4,,5935
5936,Female,18:29.6,,5936
5937,Female,20:43.7,ARG,5937
5938,Wether,20:44.0,,5938
5939,Wether,22:00.7,,5939
5940,Male,22:01.0,,5940
5941,Wether,22:45.2,,5941
5942,Female,22:45.4,,5942
5943,Female,23:27.9,,5943
5944,Female,23:28.1,,5944
5945,Wether,24:11.7,,5945
5946,Wether,24:11.8,,5946
5947,Wether,24:37.1,,5947
5948,Female,24:37.3,Comm,5948
5949,Female,25:14.9,ARG,5949
5950,Wether,25:15.2,,5950
5951,Female,25:45.0,,5951
5952,Wether,25:45.1,,5952
5953,Wether,26:19.2,,5953
5954,M,26:19.6,,5954
5955,Wether,26:59.1,,5955
5956,Female,26:59.2,,5956
5957,Wether,27:33.1,,5957
5958,Wether,27:33.2,,5958
5959,Female,29:18.9,,5959
5960,Female,29:19.1,,5960
5961,Wether,30:08.9,,5961
5962,Female,30:09.2,Comm,5962
5963,Female,30:36.6,,5963
5964,Wether,30:36.8,,5964
5965,Wether,30:58.4,,5965
5966,Male,30:58.6,,5966
5967,Wether,31:39.0,,5967
5968,M,31:39.1,,5968
5969,Female,32:02.2,,5969
5970,Female,32:02.4,,5970
5971,Wether,32:27.3,,5971
5972,Female,32:27.5,ARG,5972
5973,Wether,32:54.0,,5973
5974,Wether,32:54.1,,5974
5975,Male,33:18.2,,5975
5976,Wether,33:18.3,,5976
5977,Wether,33:58.3,,5977
5978,Wether,33:58.5,,5978
5979,Wether,34:18.0,,5979
5980,Female,34:18.3,Comm,5980
5981,Wether,34:41.5,,5981
5982,Wether,34:41.7,,5982
5983,Female,35:04.3,,5983
5984,Female,35:04.5,Comm,5984
5985,Wether,35:28.2,,5985
5986,Female,35:28.4,ARG,5986
5987,Female,35:53.3,,5987
5988,Wether,35:53.5,,5988
5989,Wether,36:14.3,,5989
5990,Female,36:14.4,Comm,5990
5991,Wether,36:42.3,,5991
5992,Wether,36:42.5,,5992
5993,Female,37:01.0,,5993
5994,Wether,37:01.2,,5994
5995,Female,37:29.3,,5995
5996,Wether,37:29.5,,5996
5997,Female,37:52.6,,5997
5998,Wether,37:52.7,,5998
5999,Female,55:52.5,ARG,5999
6000,Wether,55:52.8,,6000
6001,Wether,04:21.0,,6001
6002,Female,27:07.8,,6002
6003,Wether,27:08.0,,6003
6004,Female,29:16.9,,6004
6005,Wether,29:17.1,,6005
6006,Female,34:13.5,,6006
6007,Wether,34:13.7,,6007
6008,Wether,00:46.5,,6008
6009,M,09:35.6,,6009
6010,Wether,16:28.9,,6010
6011,Female,16:29.1,,6011
6012,Wether,25:34.6,,6012
6013,Wether,26:50.1,,6013
6014,Wether,34:28.5,,6014
6015,Female,39:12.8,,6015
6016,Wether,52:15.1,,6016
6017,Female,56:09.3,,6017
6018,Female,00:11.0,,6018
6019,Female,06:36.3,,6019
6020,Wether,16:11.9,,6020
6021,Wether,25:47.3,,6021
6022,Female,30:40.1,,6022
6023,Wether,41:35.7,,6023
6024,Female,44:23.9,,6024
6025,Female,47:09.7,,6025
6026,Wether,47:09.8,,6026
6027,Wether,48:20.2,,6027
6028,Wether,48:20.4,,6028
6029,Female,55:38.0,,6029
6030,Female,01:47.5,,6030
6031,Female,11:47.6,Comm,6031
6032,M,19:25.6,,6032
6033,Male,23:55.9,,6033
6034,Wether,27:36.5,,6034
6035,Wether,42:58.1,,6035
6036,Female,50:54.6,,6036
6037,Female,59:31.5,Comm,6037
6038,Wether,13:22.3,,6038
6039,Wether,15:49.6,,6039
6040,Female,24:06.7,,6040
6041,Female,26:55.0,,6041
6042,Female,44:08.4,Comm,6042
6043,Female,46:04.8,,6043
6044,Wether,20:06.3,,6044
6045,Female,24:45.5,,6045
6046,Female,26:47.8,,6046
6047,Wether,31:54.2,,6047
6048,Wether,34:26.1,,6048
6049,Female,36:54.0,,6049
6050,Wether,41:11.8,,6050
6051,Female,42:51.6,,6051
6052,Wether,50:31.4,,6052
6053,Female,51:36.8,ARG,6053
6054,Wether,51:36.9,,6054
6055,Female,55:20.6,ARG,6055
6056,Female,06:44.4,ARG,6056
6057,Female,08:23.5,ARG,6057
6058,Female,12:59.6,ARG,6058
6059,Female,17:53.9,,6059
6060,Female,21:25.9,,6060
6061,Wether,23:53.2,,6061
6062,Female,29:36.6,,6062
6063,Female,35:37.7,,6063
6064,Female,38:43.5,,6064
6065,Wether,43:13.3,,6065
6066,Wether,53:17.4,,6066
6067,Female,48:57.5,,6067
6068,Female,54:41.1,ARG,6068
6069,Female,02:39.9,,6069
6070,Wether,06:52.3,,6070
6071,Female,14:38.0,,6071
6072,Female,18:22.3,,6072
6073,Wether,23:14.1,,6073
6074,Female,26:43.7,,6074
6075,Male,31:50.1,,6075
6076,Wether,35:05.9,,6076
6077,Wether,35:06.1,,6077
6078,Wether,39:14.5,,6078
6079,Female,47:08.0,,6079
6080,Female,53:37.9,,6080
6081,Female,00:07.7,ARG,6081
6082,Wether,03:05.8,,6082
6083,Female,10:06.0,,6083
6084,Female,13:25.7,,6084
6085,Female,40:14.7,ARG,6085
6086,Wether,46:38.6,,6086
6087,Wether,56:17.4,,6087
6088,Wether,01:53.4,,6088
6089,Female,09:55.8,Comm,6089
6090,Wether,02:20.2,,6090
6091,Wether,37:55.3,,6091
6092,Wether,40:39.6,,6092
6093,M,46:03.7,,6093
6094,Female,51:10.6,ARG,6094
6095,Wether,53:25.8,,6095
6096,Wether,58:20.0,,6096
6097,Female,01:15.8,,6097
6098,Wether,06:24.8,,6098
6099,Male,09:19.4,,6099
6100,Wether,14:03.2,,6100
6101,Wether,16:40.7,,6101
6102,Wether,20:07.7,,6102
6103,Wether,24:16.2,,6103
6104,Wether,27:01.9,,6104
6105,Wether,31:40.5,,6105
6106,M,36:39.8,,6106
6107,Female,43:07.2,,6107
6108,Female,47:00.5,,6108
6109,Wether,57:04.6,,6109
6110,Wether,03:08.2,,6110
6111,Wether,10:18.3,,6111
6112,Female,11:28.3,,6112
6113,Wether,16:05.7,,6113
6114,M,19:29.4,,6114
6115,Female,24:35.4,,6115
6116,M,27:52.9,,6116
6117,Female,31:24.5,,6117
6118,Male,34:59.6,,6118
6119,M,38:08.3,,6119
6120,Female,43:24.1,,6120
6121,Wether,48:13.2,,6121
6122,Wether,49:44.5,,6122
6123,Wether,59:05.1,,6123
6124,Wether,01:23.7,,6124
6125,Wether,11:07.9,,6125
6126,Wether,17:48.3,,6126
6127,Wether,20:09.4,,6127
6128,Wether,23:56.9,,6128
6129,Female,26:59.7,,6129
6130,Wether,30:47.7,,6130
6131,Female,32:38.4,ARG,6131
6132,Female,37:04.9,,6132
6133,Wether,39:30.0,,6133
6134,Wether,48:25.4,,6134
6135,Female,48:56.5,ARG,6135
6136,Wether,48:56.8,,6136
6137,Wether,58:00.5,,6137
6138,Female,04:33.7,ARG,6138
6139,Female,09:00.7,Comm,6139
6140,Wether,11:34.5,,6140
6141,Wether,15:53.5,,6141
6142,Female,20:05.4,,6142
6143,Wether,21:46.8,,6143
6144,Female,24:10.9,,6144
6145,Wether,36:26.4,,6145
6146,Female,38:25.0,,6146
6147,Wether,42:49.3,,6147
6148,Wether,44:38.0,,6148
6149,Female,48:58.3,,6149
6150,M,51:14.2,,6150
6151,Female,54:28.2,ARG,6151
6152,M,56:43.0,,6152
6153,Wether,58:36.1,,6153
6154,Wether,17:34.2,,6154
6155,Female,21:31.9,Comm,6155
6156,Female,32:39.6,,6156
6157,Female,37:32.1,,6157
6158,Wether,42:47.5,,6158
6159,Female,46:07.1,ARG,6159
6160,Wether,49:28.0,,6160
6161,Female,51:10.9,ARG,6161
6162,Wether,54:55.8,,6162
6164,Female,56:55.9,,6164
6165,Wether,02:44.1,,6165
6166,Female,05:18.1,,6166
6167,Wether,13:32.1,,6167
6168,M,26:22.9,,6168
6169,Female,28:28.0,,6169
6170,Wether,34:04.3,,6170
6171,Female,39:12.0,ARG,6171
6172,Female,52:58.6,ARG,6172
6173,Female,55:23.9,,6173
6174,Wether,14:52.2,,6174
6175,Wether,18:46.2,,6175
6176,Wether,26:41.8,,6176
6177,Wether,30:01.0,,6177
6178,Wether,32:54.9,,6178
6179,Wether,40:01.1,,6179
6180,Wether,43:37.2,,6180
6181,Female,44:58.2,,6181
6182,,48:45.2,,6182
6183,Wether,04:27.8,,6183
6184,Female,12:30.7,,6184
6185,Female,12:30.9,,6185
6186,M,16:28.8,,6186
6187,Female,21:59.8,,6187
6188,Female,26:32.1,ARG,6188
6189,Female,28:29.0,,6189
6190,Female,24:54.4,ARG,6190
6191,M,27:39.6,,6191
6192,Wether,28:27.6,,6192
6193,Wether,28:27.7,,6193
6194,Wether,36:46.4,,6194
6195,Female,37:07.6,,6195
6196,Female,37:07.8,Comm,6196
6197,Female,37:34.7,,6197
6198,Female,37:34.9,Comm,6198
6199,Wether,40:32.8,,6199
6200,Female,44:31.1,,6200
6201,Wether,47:25.1,,6201
6202,Wether,50:41.5,,6202
6203,Female,51:10.8,,6203
6204,Female,54:37.5,,6204
6205,Female,58:09.8,,6205
6206,Female,04:59.7,Comm,6206
6207,Female,07:49.6,,6207
6208,Wether,13:09.0,,6208
6209,Female,15:04.3,,6209
6210,Wether,19:21.4,,6210
6211,Female,30:07.8,,6211
6212,Wether,34:29.2,,6212
6213,M,43:36.8,,6213
6214,Wether,48:53.0,,6214
6215,Female,51:10.6,ARG,6215
6216,Female,20:11.6,,6216
6217,Female,25:29.0,,6217
6218,Wether,27:55.0,,6218
6219,Wether,30:21.7,,6219
6220,Wether,31:38.1,,6220
6221,Female,31:11.1,,6221
6222,Wether,35:36.0,,6222
6223,Female,39:35.9,ARG,6223
6224,Wether,46:40.0,,6224
6225,Female,47:06.5,,6225
6226,Female,52:07.7,,6226
6227,Wether,58:24.0,,6227
6228,Female,03:12.9,,6228
6229,Wether,09:53.8,,6229
6230,Female,18:53.7,ARG,6230
6231,Female,24:14.0,,6231
6232,Wether,26:44.6,,6232
6233,Female,53:50.9,,6233
6234,M,56:47.6,,6234
6235,Wether,34:07.8,,6235
6236,Female,36:19.5,,6236
6237,Female,43:58.6,,6237
6238,Wether,49:03.5,,6238
6239,Female,56:23.3,,6239
6240,Female,01:06.3,,6240
6241,Wether,35:52.9,,6241
6242,Wether,37:20.0,,6242
6243,Female,49:45.9,ARG,6243
6244,Wether,49:46.1,,6244
6245,Wether,52:10.6,,6245
6246,Female,53:53.5,ARG,6246
6247,Female,17:30.8,ARG,6247
6248,M,34:19.6,,6248
6249,Wether,36:59.8,,6249
6250,M,41:02.0,,6250
6251,Female,43:11.2,,6251
6252,Female,46:04.6,,6252
6253,M,48:14.5,,6253
6254,Female,52:21.3,,6254
6255,Female,54:30.8,,6255
6256,Female,56:01.1,,6256
6257,Wether,27:06.7,,6257
6258,Wether,31:15.4,,6258
6259,Wether,54:04.9,,6259
6260,Female,07:43.3,,6260
6261,Female,13:39.4,,6261
6262,Wether,30:20.2,,6262
6263,Female,01:16.3,,6263
6264,Female,12:12.2,,6264
6265,Female,16:55.0,,6265
6266,Female,19:01.4,,6266
6267,Female,19:10.3,,6267
6268,M,19:10.5,,6268
6269,Wether,33:04.7,,6269
6270,Female,39:43.4,ARG,6270
6271,Female,46:07.4,,6271
6272,Female,50:18.2,,6272
6273,Wether,08:07.0,,6273
6274,Wether,10:17.9,,6274
6275,Female,22:11.2,,6275
6276,M,26:11.1,,6276
6277,Wether,39:49.8,,6277
6278,Wether,57:41.9,,6278
6279,Female,27:38.4,ARG,6279
6280,Female,30:10.7,ARG,6280
6281,Female,35:44.1,,6281
6282,Wether,38:19.1,,6282
6283,Wether,38:44.8,,6283
6284,Female,38:45.0,,6284
6285,Wether,43:46.8,,6285
6286,Wether,46:36.8,,6286
6287,Female,50:58.4,ARG,6287
6288,Wether,11:32.1,,6288
6289,Wether,13:19.5,,6289
6290,Wether,25:27.5,,6290
6291,Wether,30:40.2,,6291
6292,Female,39:09.6,,6292
6293,Female,43:36.3,,6293
6294,Female,18:02.4,,6294
6295,Female,19:41.1,,6295
6296,Wether,25:28.8,,6296
6297,Female,29:47.7,,6297
6298,Wether,36:13.4,,6298
6299,Wether,36:47.3,,6299
6300,Wether,42:20.7,,6300
6301,Wether,46:18.5,,6301
6302,Female,56:01.8,,6302
6303,Wether,58:26.5,,6303
6304,Wether,05:14.9,,6304
6305,Female,07:21.4,,6305
6306,Wether,13:56.5,,6306
6307,Female,18:38.9,ARG,6307
6308,Male,25:02.0,,6308
6309,Female,27:52.1,,6309
6310,Wether,28:03.7,,6310
6311,Wether,28:03.9,,6311
6312,M,33:10.3,,6312
6313,Wether,34:52.8,,6313
6314,Female,40:12.6,,6314
6315,Wether,43:28.4,,6315
6316,Female,48:02.3,,6316
6317,Female,48:16.5,,6317
6318,Female,48:16.7,,6318
6319,Female,50:20.6,ARG,6319
6320,Female,54:49.4,,6320
6321,Female,57:36.2,,6321
6322,M,02:45.4,,6322
6323,Male,03:40.6,,6323
6324,Wether,03:40.7,,6324
6325,Wether,16:19.0,,6325
6326,Wether,19:58.0,,6326
6327,Wether,23:10.3,,6327
6328,Wether,26:12.1,,6328
6329,Wether,30:56.2,,6329
6330,M,33:45.7,,6330
6331,Female,36:38.6,,6331
6332,Female,44:15.0,,6332
6333,Wether,47:14.0,,6333
6334,Female,51:08.1,Comm,6334
6335,Female,53:00.5,Comm,6335
6336,Female,58:34.7,,6336
6337,Wether,00:29.3,,6337
6338,Wether,08:51.0,,6338
6339,Wether,10:52.9,,6339
6340,Female,14:14.3,,6340
6341,Wether,16:20.1,,6341
6342,Female,21:09.4,,6342
6343,Female,24:52.7,ARG,6343
6344,Female,27:47.3,,6344
6345,Wether,33:59.5,,6345
6346,Female,14:32.6,,6346
6347,Female,33:44.5,Comm,6347
6348,Wether,34:25.0,,6348
6349,Female,42:22.2,,6349
6350,Female,45:38.9,ARG,6350
6351,Female,46:01.5,,6351
6352,Female,48:15.4,,6352
6353,Female,49:06.7,Comm,6353
6354,Female,17:11.5,,6354
6355,M,23:02.8,,6355
6356,Wether,32:02.2,,6356
6357,Female,36:39.5,,6357
6358,Female,00:25.4,,6358
6359,Wether,00:25.7,,6359
6360,Female,06:12.2,ARG,6360
6361,Wether,09:58.1,,6361
6362,Female,16:33.0,,6362
6363,Female,25:23.0,,6363
6364,Wether,25:23.2,,6364
6365,Wether,33:39.0,,6365
6366,Female,36:39.9,,6366
6367,Wether,42:24.3,,6367
6368,Wether,44:45.6,,6368
6369,Female,49:06.8,,6369
6370,Female,51:39.6,,6370
6371,Wether,56:39.8,,6371
6372,M,00:28.0,,6372
6373,Female,00:28.2,,6373
6374,Female,03:12.4,,6374
6375,Female,09:51.3,,6375
6376,Female,12:54.2,,6376
6377,Wether,16:32.3,,6377
6378,Wether,19:50.7,,6378
6379,Female,26:31.2,,6379
6380,Wether,30:17.5,,6380
6381,Male,33:41.2,,6381
6382,Female,44:52.1,ARG,6382
6383,Female,52:28.0,,6383
6384,Wether,53:48.1,,6384
6385,Wether,59:17.3,,6385
6386,Wether,03:09.9,,6386
6387,Female,05:42.6,,6387
6388,Female,08:52.5,,6388
6389,Female,13:36.9,,6389
6390,Female,18:03.2,ARG,6390
6391,Female,10:12.8,ARG,6391
6392,Wether,17:31.1,,6392
6393,Female,21:48.1,,6393
6394,Female,23:10.4,Comm,6394
6395,Wether,26:58.4,,6395
6396,Wether,28:47.3,,6396
6397,Wether,38:43.3,,6397
6398,Wether,38:43.5,,6398
6399,Female,43:42.2,,6399
6400,Wether,49:16.5,,6400
6401,M,57:48.5,,6401
6402,Wether,00:10.2,,6402
6403,Female,04:28.8,,6403
6404,Wether,21:58.7,,6404
6405,Female,26:12.8,ARG,6405
6406,Female,35:27.7,,6406
6407,Wether,43:06.5,,6407
6408,Female,45:58.2,,6408
6409,Female,56:44.7,,6409
6410,Female,00:37.2,Comm,6410
6411,M,14:32.0,,6411
6412,Female,18:47.3,,6412
6413,Male,26:04.0,,6413
6414,Wether,30:55.9,,6414
6415,Female,39:04.3,ARG,6415
6416,Female,43:01.9,,6416
6417,Female,50:30.0,,6417
6418,Wether,53:00.7,,6418
6419,Male,57:06.2,,6419
6420,Female,46:18.0,,6420
6421,Wether,51:01.0,,6421
6422,Wether,54:25.1,,6422
6423,Male,56:17.8,,6423
6424,Wether,56:18.2,,6424
6425,Female,57:20.6,,6425
6426,Female,00:02.7,,6426
6427,Wether,01:33.8,,6427
6428,Wether,05:49.1,,6428
6429,Wether,07:29.7,,6429
6430,Wether,13:19.6,,6430
6431,Female,15:04.5,,6431
6432,M,19:02.1,,6432
6433,Female,20:43.5,,6433
6434,Female,33:41.0,ARG,6434
6435,Female,13:52.0,ARG,6435
6436,Female,12:08.6,ARG,6436
6437,M,12:56.2,,6437
6438,Female,23:14.4,Comm,6438
6439,Female,32:14.1,ARG,6439
6440,Female,44:20.5,,6440
6441,M,50:52.0,,6441
6442,Wether,12:28.4,,6442
6443,Female,18:18.8,,6443
6444,Wether,29:46.3,,6444
