Goat_id,Note_date,Message
3338,34:29.2,New Tag: 14017B
3339,43:36.8,New Tag: 13037S
3340,48:53.0,New Tag: 14111A
3341,51:10.6,New Tag: 14111B
3342,20:11.6,New Tag: 12071S
3343,25:29.0,New Tag: 10003A
3344,27:55.0,New Tag: 10003B
3345,30:21.7,New Tag: 13040A
3346,31:38.1,New Tag: 13040B
3347,31:11.1,New Tag: 12033A
3348,35:36.0,New Tag: 12033B
3349,39:35.9,New Tag: 14037S
2462,46:40.0,Kid found dead in jug
3350,47:06.5,New Tag: 14056BS
3351,52:07.7,New Tag: 14056A
3352,58:24.0,New Tag: 12027S
3353,03:12.9,New Tag: 13055S
3354,09:53.8,New Tag: 13023A
3355,18:53.7,New Tag: 12023B
3356,24:14.0,New Tag: 13079A
3357,26:44.6,New Tag: 13079B
3358,53:50.9,New Tag: 14038A
3359,56:47.6,New Tag: 14038B
3360,34:07.8,New Tag: 14114A
3361,36:19.5,New Tag: 14114B
3362,43:58.6,New Tag: 13028A
3363,49:03.5,New Tag: 13028B
3364,56:23.3,New Tag: 13054B
3365,01:06.3,New Tag: 13054A
3366,35:52.9,New Tag: 14031A
3367,37:20.0,New Tag: 14031B
2205,49:45.9,Previous Tag: 13053
2205,49:46.1,New Tag: 13016
3368,52:10.6,New Tag: 13016A
3369,53:53.5,New Tag: 13016B
3370,17:30.8,New Tag: 13084A
3371,34:19.6,New Tag: 14113A
3372,36:59.8,New Tag: 14113B
3373,41:02.0,New Tag: 13006A
3374,43:11.2,New Tag: 13006B
3375,46:04.6,New Tag: 13056A
3376,48:14.5,New Tag: 13056B
3377,52:21.3,New Tag: 13052A
3378,54:30.8,New Tag: 13052B
3379,56:01.1,New Tag: 13052C
3380,27:06.7,New Tag: 10009A
3381,31:15.4,New Tag: 10009B
3382,54:04.9,New Tag: 12112S
3383,07:43.3,New Tag: 12075S
3384,13:39.4,New Tag: 13030S
3385,30:20.2,New Tag: 12097A
3386,01:16.3,New Tag: 12097B
3387,12:12.2,New Tag: 14054S
3388,16:55.0,New Tag: 10021A
3389,19:01.4,New Tag: 10022B
3389,19:10.3,Previous Tag: 10022B
3389,19:10.5,New Tag: 10021B
3390,33:04.7,New Tag: 13013A
3391,39:43.4,New Tag: 13013B
3392,46:07.4,New Tag: 13008A
3393,50:18.2,New Tag: 13008B
3394,08:07.0,New Tag: 13069A
3395,10:17.9,New Tag: 13069B
3396,22:11.2,New Tag: 14024B
3397,26:11.1,New Tag: 14024A
3398,39:49.8,New Tag: 13015A
3399,57:41.9,New Tag: 13015B
3400,27:38.4,New Tag: 14091A
3401,30:10.7,New Tag: 14091B
3402,35:44.1,New Tag: 13062A
3403,38:19.1,New Tag: 13062B
3403,38:44.8,Previous Tag: 13062B
3403,38:45.0,New Tag: 13062BB
3404,43:46.8,New Tag: 13024A
3405,46:36.8,New Tag: 13024B
3406,50:58.4,New Tag: 12115S
3407,11:32.1,New Tag: 14023A
3408,13:19.5,New Tag: 14023B
3409,25:27.5,New Tag: 14124A
3410,30:40.2,New Tag: 14124B
3411,39:09.6,New Tag: 14086A
3412,43:36.3,New Tag: 14086B
3413,18:02.4,New Tag: 13032A
3414,19:41.1,New Tag: 13032B
3415,25:28.8,New Tag: 9024A
3416,29:47.7,New Tag: 9024B
2334,36:13.4,Wont accept other kid
3417,36:47.3,New Tag: 14130A
3418,42:20.7,New Tag: 12085A
3419,46:18.5,New Tag: 12085B
3420,56:01.8,New Tag: 14019A
3421,58:26.5,New Tag: 14019B
3422,05:14.9,New Tag: 13051A
3423,07:21.4,New Tag: 13051B
3424,13:56.5,New Tag: 13026A
3425,18:38.9,New Tag: 13026BB
3426,25:02.0,New Tag: 12095A
3427,27:52.1,New Tag: 1295B
3427,28:03.7,Previous Tag: 1295B
3427,28:03.9,New Tag: 12095B
3428,33:10.3,New Tag: 14127A
3429,34:52.8,New Tag: 14127B
3430,40:12.6,New Tag: 12010A
3431,43:28.4,New Tag: 12010B
3432,48:02.3,New Tag: 1250
3432,48:16.5,Previous Tag: 1250
3432,48:16.7,New Tag: 12050A
3433,50:20.6,New Tag: 12050B
3434,54:49.4,New Tag: 13087A
3435,57:36.2,New Tag: 13087B
3436,02:45.4,New Tag: 11047A
3436,03:40.6,Previous Tag: 11047A
3436,03:40.7,New Tag: 11047S
3437,16:19.0,New Tag: 13072A
3438,19:58.0,New Tag: 13072B
3439,23:10.3,New Tag: 12070A
3440,26:12.1,New Tag: 12070B
3442,30:56.2,New Tag: 13045B
3443,33:45.7,New Tag: 13021A
3444,36:38.6,New Tag: 13021B
3445,44:15.0,New Tag: 14084A
3446,47:14.0,New Tag: 14084B
3447,51:08.1,New Tag: 13046A
3448,53:00.5,New Tag: 13046B
3449,58:34.7,New Tag: 14080A
3450,00:29.3,New Tag: 14080B
3451,08:51.0,New Tag: 14106A
3452,10:52.9,New Tag: 14106B
3453,14:14.3,New Tag: 13083A
3454,16:20.1,New Tag: 13083B
3455,21:09.4,New Tag: 14020S
3456,24:52.7,New Tag: 13020A
3457,27:47.3,New Tag: 13020B
3458,33:59.5,New Tag: 11009A
2105,14:32.6,Cull
3459,33:44.5,New Tag: 13071A
3459,34:25.0,Needs info from sheet
3460,42:22.2,New Tag: 13071B
3461,45:38.9,New Tag: 13003A
3461,46:01.5,Needs data from sheet
3462,48:15.4,New Tag: 13003B
3462,49:06.7,Needs info from sheet
3463,17:11.5,New Tag: 11046AG
3464,23:02.8,New Tag: 11046BG
3465,32:02.2,New Tag: 13038S
3466,36:39.5,New Tag: 13034A
3378,00:25.4,Previous Tag: 13052B
3378,00:25.7,New Tag: 13034BG
3467,06:12.2,New Tag: 13005A
3468,09:58.1,New Tag: 13005B
3469,16:33.0,New Tag: 14101AS
3349,25:23.0,Previous Tag: 14037S
3349,25:23.2,New Tag: 14101BG
3470,33:39.0,New Tag: 10016A
3471,36:39.9,New Tag: 10016B
3472,42:24.3,New Tag: 14036A
3473,44:45.6,New Tag: 14036B
3474,49:06.8,New Tag: 14026A
3475,51:39.6,New Tag: 14026B
3476,56:39.8,New Tag: 14100S
2078,00:28.0,Previous EID: 964001009986925
2078,00:28.2,New EID: 964001015704391
3477,03:12.4,New Tag: 13025S
3478,09:51.3,New Tag: 13044A
3479,12:54.2,New Tag: 13044B
3480,16:32.3,New Tag: 14083A
3481,19:50.7,New Tag: 14083B
3482,26:31.2,New Tag: 14061A
3483,30:17.5,New Tag: 14061B
3484,33:41.2,New Tag: 14046S
3485,44:52.1,New Tag: 13050S
3486,52:28.0,New Tag: 14005A
3487,53:48.1,New Tag: 14005B
3488,59:17.3,New Tag: 14085S
3489,03:09.9,New Tag: 14053A
3490,05:42.6,New Tag: 14053B
3491,08:52.5,New Tag: 14119S
3492,13:36.9,New Tag: 14033A
3493,18:03.2,New Tag: 14033B
3494,10:12.8,New Tag: 13064S
3495,17:31.1,New Tag: 13070S
3496,21:48.1,New Tag: 14012A
3497,23:10.4,New Tag: 14012B
3498,26:58.4,New Tag: 14040A
3499,28:47.3,New Tag: 14040B
2149,38:43.3,Previous Tag: 13042
2149,38:43.5,New Tag: 13017
3500,43:42.2,New Tag: 13017A
3501,49:16.5,New Tag: 13017B
3502,57:48.5,New Tag: 9022S
3503,00:10.2,New Tag: 13041A
3504,04:28.8,New Tag: 13041B
3505,21:58.7,New Tag: 11035A
3506,26:12.8,New Tag: 11035B
3507,35:27.7,New Tag: 9006S
3508,43:06.5,New Tag: 14095A
3509,45:58.2,New Tag: 14095B
3510,56:44.7,New Tag: 12106A
3511,00:37.2,New Tag: 12106B
3512,14:32.0,New Tag: 12111A
3513,18:47.3,New Tag: 12111B
3514,26:04.0,New Tag: 14051A
3515,30:55.9,New Tag: 14051B
3516,39:04.3,New Tag: 13029A
3517,43:01.9,New Tag: 13029B
3518,50:30.0,New Tag: 14015A
3519,53:00.7,New Tag: 14015B
3520,57:06.2,New Tag: 14131S
3521,46:18.0,New Tag: 9015A
3522,51:01.0,New Tag: 9015B
3523,54:25.1,New Tag: 12055A
3523,56:17.8,Previous Tag: 12055A
3523,56:18.2,New Tag: 12055B
3524,57:20.6,New Tag: 12055A
3525,00:02.7,New Tag: 11021A
3526,01:33.8,New Tag: 11021B
3527,05:49.1,New Tag: 14108A
3528,07:29.7,New Tag: 14108B
3529,13:19.6,New Tag: 14010A
3530,15:04.5,New Tag: 14010B
3531,19:02.1,New Tag: 14055A
3532,20:43.5,New Tag: 14055B
3458,33:41.0,born twin/raised single
2381,13:52.0,Euthanized - gangrenous mast.
2376,12:08.6,Chronic cough/no fever/symptom
2376,12:56.2,Sudden death in paddock 3/18
3534,23:14.4,New Tag: 14028S
3535,32:14.1,New Tag: 12105S
3536,44:20.5,New Tag: 12058S
3537,50:52.0,New Tag: 12057SA
3538,12:28.4,New Tag: 12057BG
3539,18:18.8,New Tag: 14105S
3540,29:46.3,New Tag: 12079A
3541,34:58.4,New Tag: 12079B
2355,38:31.8,Previous EID: 964001009986629
2355,38:32.1,New EID: 964001015704286
3542,42:58.3,New Tag: 14035SA
3349,47:25.7,Previous Tag: 14101BG
3349,47:25.9,New Tag: 14035BG
3543,54:42.5,New Tag: 12100A
3544,57:55.9,New Tag: 12100B
3545,03:36.7,New Tag: 14057A
3546,07:10.2,New Tag: 14057B
3547,12:07.8,New Tag: 14013A
3548,14:16.1,New Tag: 14013B
3549,19:23.3,New Tag: 14128A
3550,21:05.6,New Tag: 14128B
3551,24:41.1,New Tag: 12088S
3552,31:55.8,New Tag: 12046S
3553,36:10.1,New Tag: 12039A
3554,39:14.8,New Tag: 12039B
3555,44:52.5,New Tag: 14121A
3556,47:23.2,New Tag: 14121B
3557,02:07.3,New Tag: 14089A
3558,05:10.9,New Tag: 14089B
3559,59:33.1,New Tag: 12032A
3560,02:57.1,New Tag: 12032B
3561,07:09.4,New Tag: 12032C
3562,18:59.7,New Tag: 10008A
3563,22:31.6,New Tag: 10008B
3564,26:23.2,New Tag: 14115BG
3565,35:12.2,New Tag: 14018A
3566,37:28.3,New Tag: 14018B
3567,44:52.1,New Tag: 11019S
3568,10:57.3,New Tag: 13019A
3569,13:35.1,New Tag: 13019B
3570,34:40.0,New Tag: 14064A
3571,36:53.3,New Tag: 14064B
3572,41:29.6,New Tag: 14115SA
3573,02:53.2,New Tag: 14027A
3574,06:03.1,New Tag: 14027B
3575,11:01.3,New Tag: 12014A
3576,13:23.8,New Tag: 12014B
3577,37:02.5,New Tag: 14042A
3578,38:50.1,New Tag: 14042B
3579,42:15.2,New Tag: 14042C
3580,52:41.4,New Tag: 14050A
3581,55:17.8,New Tag: 14050B
2320,08:33.5,Doe lame on rt. rear leg
3582,09:50.2,New Tag: 14093A
3583,13:57.5,New Tag: 14093B
3584,19:58.9,New Tag: 14030A
3585,22:01.7,New Tag: 14030B
3586,31:16.8,New Tag: 12037A
3587,36:52.4,New Tag: 12037B
2739,42:34.6,Previous Tag: 13035
2739,42:34.9,New Tag: 13081
3588,46:44.5,New Tag: 13081A
3589,50:19.7,New Tag: 13081B
3590,54:46.0,New Tag: 13081C
3591,03:07.0,New Tag: 12101A
3592,07:23.6,New Tag: 12101B
2715,13:28.1,Previous Tag: 12036
2715,13:28.4,New Tag: 12084
3593,18:05.2,New Tag: 12084A
3594,42:32.2,New Tag: 12084B
3595,56:57.4,New Tag: 12009A
3596,59:57.4,New Tag: 12009B
3597,03:44.0,New Tag: 12107A
3598,06:59.0,New Tag: 12107B
3599,11:20.8,New Tag: 10011A
3600,13:37.2,New Tag: 10011B
3601,17:15.7,New Tag: 11050S
3602,23:28.7,New Tag: 14074A
3603,25:57.6,New Tag: 14074B
3605,41:48.8,New Tag: 10014B
3604,42:04.5,New Tag: 10014A
3606,46:17.5,New Tag: 14025BG
3607,55:13.5,New Tag: 14025A
3607,55:34.7,Previous Tag: 14025A
3607,55:34.9,New Tag: 14025SA
3608,03:22.6,New Tag: 11012A
3609,06:40.3,New Tag: 11012B
3610,10:20.5,New Tag: 11012C
3611,15:58.5,New Tag: 12053A
3612,18:14.3,New Tag: 12053B
3613,48:18.6,New Tag: 12024A
3614,48:39.0,New Tag: 12024B
3615,48:39.7,New Tag: 11042A
3616,51:30.7,New Tag: 11042B
3617,53:21.2,New Tag: 11042C
3618,04:25.4,New Tag: 14039A
3619,09:50.7,New Tag: 14039B
3620,17:07.9,New Tag: 11023A
3621,21:00.4,New Tag: 11023B
3622,27:16.9,New Tag: 14016A
3623,29:42.2,New Tag: 14016B
3624,36:00.0,New Tag: 12038S
3625,36:11.5,New Tag: 12025A
3626,42:05.4,New Tag: 12025B
3627,47:31.6,New Tag: 14070S
3628,52:31.0,New Tag: 14060A
3629,55:58.2,New Tag: 14060B
3630,01:02.5,New Tag: 11010A
3631,03:24.6,New Tag: 11010B
3632,08:36.8,New Tag: 12121A
3633,11:08.6,New Tag: 12121B
3634,16:36.3,New Tag: 12123A
3635,19:11.7,New Tag: 12123B
3636,24:33.3,New Tag: 12091A
3637,28:06.7,New Tag: 12091B
3638,32:48.8,New Tag: 14097S
3639,37:21.0,New Tag: 13088A
3640,40:15.6,New Tag: 13088B
3641,43:31.4,New Tag: 12047A
3642,46:39.7,New Tag: 12047B
3643,55:33.3,New Tag: 12104A
3644,57:53.1,New Tag: 12104B
3645,02:06.8,New Tag: 14125A
3646,04:02.9,New Tag: 14125B
3647,10:22.4,New Tag: 12013A
3648,12:44.4,New Tag: 12013B
3649,17:42.2,New Tag: 12082S
3650,01:43.1,New Tag: 12016A
3651,04:51.9,New Tag: 12016B
3652,09:27.5,New Tag: 12034S
3653,13:58.4,New Tag: 9014SA
3588,18:06.4,Previous Tag: 13081A
3588,18:06.6,New Tag: 9014BG
3654,26:38.8,New Tag: 14072S
3655,37:54.5,New Tag: 12005A
3656,40:25.0,New Tag: 12005B
3657,17:32.8,New Tag: 14120SA
3577,47:16.0,Previous Tag: 14042A
3577,47:16.2,New Tag: 14120BG
3658,53:02.5,New Tag: 14062S
1971,56:34.5,Previous EID: 964001009986934
1971,56:34.6,New EID: 964001015704199
3659,59:39.6,New Tag: 12001S
3660,36:16.8,New Tag: 14052SA
3579,40:18.0,Previous Tag: 14042C
3579,40:18.1,New Tag:14042c
3579,59:43.3,Previous Tag: 14052BG
3579,59:43.5,New Tag: 14042C
3617,00:37.3,Previous Tag: 11042C
3617,00:37.6,New Tag: 14052BG
3661,11:26.2,New Tag: 14129A
3662,18:00.8,New Tag: 14129B
3610,28:29.7,Previous Tag: 11012C
3610,28:29.9,New Tag: 14099BG
3663,37:52.7,New Tag: 14099SA
3664,10:04.1,New Tag: 11006A
3665,11:48.0,New Tag: 11006B
3666,16:22.1,New Tag: 14096A
3667,17:01.9,New Tag: 14096B
3668,21:39.3,New Tag: 14007A
3669,23:38.9,New Tag: 14007B
3670,37:45.8,New Tag: 14082A
3671,39:23.7,New Tag: 14082B
3672,59:41.3,New Tag: 14009A
3673,02:49.2,New Tag: 14009B
3674,12:28.7,New Tag: 9007A
3675,18:39.2,New Tag: 9007B
3677,29:37.4,New Tag: 14122B
3676,38:16.1,New Tag: 14122A
3678,44:54.2,New Tag: 12063BG
3679,52:08.1,New Tag: 12063SA
3680,58:44.8,New Tag: 14102A
3681,01:53.3,New Tag: 14102B
3682,22:04.6,New Tag: 13049A
3683,25:46.0,New Tag: 13049B
3684,10:31.0,New Tag: 9013A
3685,15:52.1,New Tag: 9013B
3686,19:56.1,New Tag: 9013C
3687,04:07.2,New Tag: 14059SA
3688,39:06.7,New Tag: 14059BG
3689,50:37.5,New Tag: 14077A
3690,54:47.7,New Tag: 14077B
3691,03:14.3,New Tag: 14014SA
3692,10:57.7,New Tag: 14014BG
3693,20:17.4,New Tag: 12064A
3694,25:52.9,New Tag: 12064B
3695,31:12.3,New Tag: 14067A
3696,38:05.6,New Tag: 14067B
3697,41:46.0,New Tag: 14067C
3698,01:41.5,New Tag: 14011A
3699,06:07.3,New Tag: 14011B
3700,15:31.4,New Tag: 11003S
3701,23:10.3,New Tag: 14087A
3702,25:44.7,New Tag: 14087B
3703,36:08.6,New Tag: 9004A
3704,40:15.1,New Tag: 9004B
3705,44:06.2,New Tag: 9004C
3706,54:08.8,New Tag: 12045A
3707,57:44.2,New Tag: 12045B
3708,13:01.5,New Tag: 12042A
3709,16:22.9,New Tag: 12042B
3710,23:48.1,New Tag: 14065A
3711,26:42.0,New Tag: 14065B
3712,31:40.7,New Tag: 12028S
3713,57:47.8,New Tag: 12030A
3714,02:01.2,New Tag: 12030B
3715,07:27.9,New Tag: 12103A
3716,10:23.0,New Tag: 12103B
2748,13:29.7,Previous Tag: PARROTMOUTH
2748,13:29.8,New Tag: 12059PARROTMOUTH
3717,16:45.2,New Tag: 12059A
3718,19:31.9,New Tag: 12059B
3719,24:39.9,New Tag: 14043A
3720,27:19.7,New Tag: 14043B
3251,11:12.5,died 4/5/16 FTT
3721,35:03.8,New Tag: 14104S
3327,11:52.9,Ftt
3322,12:15.2,FTT
3717,15:28.9,FTT
3629,17:01.2,FTT
3438,19:18.2,FTT
3225,35:19.6,Motth
3225,35:56.6,Mother laid on kid
2894,38:40.3,Weak-no appetite - died
3686,52:03.5,Mother laid on kid
3723,07:42.9,New Tag: 14003A
3724,13:15.0,New Tag: 14003B
3725,22:44.4,New Tag: 13080A
3726,27:14.0,New Tag: 13080B
3727,37:46.6,New Tag: 14046A
3728,43:30.7,New Tag: 14046B
3729,07:09.5,New Tag: 14126A
3730,10:52.0,New Tag: 14126B
3731,17:18.1,New Tag: 13004A
3732,19:44.9,New Tag: 13004B
3733,28:57.0,New Tag: 13031S
3734,34:57.0,New Tag: 12029S
3735,47:53.0,New Tag: 14066A
3736,53:02.5,New Tag: 14066B
3737,41:46.5,New Tag: 10010A
3738,45:23.4,New Tag: 10010B
3739,58:19.7,New Tag: 14076A
3740,00:07.1,New Tag: 14076B
3741,04:45.1,New Tag: 14045A
3742,07:17.2,New Tag: 14045B
3743,11:27.2,New Tag: 14045C
3744,18:09.9,New Tag: 14001A
3745,20:53.6,New Tag: 14001B
3746,38:40.1,New Tag: 14117SA
3737,42:05.5,Previous Tag: 10010A
3737,42:05.7,New Tag: 14117BG
3747,54:52.0,New Tag: 14048S
2715,06:49.0,old tag 12036
3116,24:09.2,Previous Tag: 025SUGARRAY
3116,24:09.6,New Tag: 021SUGARRAY
2874,39:47.0,cull
2887,02:56.0,cull
2884,56:02.0,cull
2851,48:29.0,cull
3081,28:46.0,cull
3079,38:05.0,cull
3085,31:10.5,cull
3748,49:30.3,New Tag: 14004B
3749,53:16.5,New Tag: 14081A
3750,55:24.7,New Tag: 14081B
2298,29:29.7,Cull
3209,31:49.4,Tag for slaughter
3056,18:19.8,Ll....
3751,35:27.3,New Tag: 14092S
1990,12:30.9,Died weak/diarrhea/no apptite
3477,27:59.4,Needs EID
3288,58:28.4,Tagged as girl really boy
3338,38:29.8,Previous EID: 964001015704479
3338,38:30.0,New EID: 964001015704571
1990,37:28.8,12059
2748,39:04.5,Cull
2748,39:46.6,Previous Tag: 12059PARROTMOUTH
2748,39:46.8,New Tag: 12059P
2741,41:37.4,Cull
3393,07:52.6,Previous EID: 964001015704317
3393,07:53.0,New EID: 964001015704566
3636,23:44.0,bad eyes
3710,17:17.0,bad eyes
3711,05:57.0,bab rys
2407,10:40.0,cull bad eye kids
3395,25:54.2,possible toxic/cloxtridial
2748,57:26.2,Previous Tag: 12059P
2748,57:26.4,New Tag: 12059PARROTMOUTH
2463,37:32.0,bruce
2264,54:23.0,mike
3751,00:43.2,Wait to wean
3748,02:49.3,Wait to wean
3749,03:33.8,Wait to wean
3749,03:57.9,Wait to wean
3750,04:40.3,Wait to wean
3747,47:08.0,wait to wean
3746,46:24.0,wait to wean
3745,19:48.0,wait to weam
3744,31:18.0,wait to wean
3292,01:43.0,wait to wean
3738,47:52.0,wait to wean
3737,46:48.0,wait to wean
3742,30:57.0,wait to wean
3741,03:05.0,wait to wean
3743,10:23.0,wait to wean
3739,44:25.0,wait to wean
3740,02:47.0,wait to wean
3734,30:47.0,wait to wean
3736,02:28.0,wait to wean
3735,01:51.0,wait tto wean
3729,29:25.0,wait to wean
3730,02:27.0,wait to wean
3733,56:35.0,wait to wean
1982,58:18.0,0pen
1924,32:10.0,open
2001,04:07.0,open
1943,41:12.0,open
1942,48:38.0,open/cull
2747,51:46.0,open
2514,10:18.0,open
2000,41:01.0,open
2515,00:29.0,open
2539,27:33.0,open
2235,22:56.0,open
2341,36:17.0,open
2349,20:10.0,open
2460,02:23.3,Bad teat
2012,09:29.3,Previous EID: 964001009986894
2012,09:29.6,New EID: 964001015704567
3477,07:25.2,Previous EID: 964001015704392
3477,07:25.4,New EID: 964001015704570
3727,31:43.0,changed tag from 14046a
3728,50:31.0,changed tag from 14046b
1925,01:55.0,died - old age
2748,57:03.0,euthanized
3194,10:54.0,died in winter barn
3046,14:38.4,Fo not breed vull
3046,15:02.1,Cull
2313,16:37.2,Cull
2782,17:17.0,Cull
1907,17:45.1,Cull
2726,18:08.3,Cull
3326,19:17.4,Cull
2092,20:18.4,Cull
3447,21:13.0,Cull
3548,21:42.4,Cull
1919,22:23.7,Cull
1902,23:34.2,Cull
1940,24:18.4,Cull
1923,24:54.8,Cull
2407,25:27.8,Cull
1978,25:50.0,Cull
1951,28:42.1,Cull maybe
2105,31:21.3,cull
2732,32:12.4,Cull
2281,32:33.8,vaccinated
2499,32:51.6,Cull
2005,33:47.7,Cull
2268,34:57.4,Cull
2066,35:14.0,Cull
2720,35:36.5,Cull
1974,36:00.8,Cull
3228,36:46.7,Cull
3222,37:10.1,Cull
3283,37:40.6,Cull
3286,38:10.4,Cull
3287,38:26.1,Cull
3288,38:50.3,Cull
1987,41:08.8,Cull
3251,42:18.1,Cull
3688,42:44.9,Cull
3690,43:05.5,Cull
2406,43:25.6,Cull
2507,44:08.1,Cull
2741,44:34.7,Cull
3687,45:04.7,Cull
3732,45:25.9,Cull
1945,45:57.8,Cull
2451,46:16.0,Cull
2838,46:53.8,Cull
2312,47:13.7,Cull
3089,47:30.0,Cull
2324,48:20.5,Cull
3069,48:36.8,Cull
3061,49:12.7,Cull
3005,49:39.5,Cull
2718,50:07.1,Cull
2826,50:25.8,Cull
3046,50:41.7,Cull
2918,52:37.1,Cull
2945,52:59.6,Cull
2869,53:16.2,Cull
1939,03:38.4,Cull
2324,04:47.0,13056
2012,05:36.6,Cull
2460,06:10.5,Cull
2453,06:25.2,Cull
2844,07:59.0,Cull
2414,08:14.2,Cull
2414,09:18.8,Cull
2216,09:43.4,Cull
2790,09:58.1,Cull
2562,10:12.5,Cull
2113,10:26.1,Cull
2734,10:41.0,Cull
2478,10:56.0,Cull
2101,11:08.6,Cull
2558,11:27.1,Cull
2332,11:53.2,Cull
2750,12:09.8,Cull
2763,12:28.7,Cull
2298,15:59.7,Cull
2257,17:09.1,Cull
2254,18:52.0,Cull
2254,19:00.3,Cull
2761,19:46.8,vaccinated
2305,20:04.7,Cull
2214,20:40.6,Cull
2214,21:01.3,Cull
2743,21:22.7,Cull
2563,21:50.6,Cull
2802,22:09.5,Cull
2445,22:25.0,vaccinated
2720,22:46.9,Cull
2784,23:10.7,Cull
2784,23:19.4,Cull
2786,23:43.2,Cull
2786,23:53.9,Cull
2854,28:18.2,Cull
3108,32:07.4,Cull
2718,48:28.1,Cull
3002,22:16.1,Cull
2854,28:29.1,Cull
2222,37:34.0,Cull
2953,38:02.5,Cull
3004,39:56.5,Cull
2479,43:53.3,Cull
2493,48:29.3,A
2493,48:50.6,AI
1984,49:10.2,AI
1959,49:26.2,AI
1877,49:42.4,AI
1893,50:02.6,AI
1992,50:22.9,AI CHRIS
1980,50:39.8,AI
2714,50:57.3,AI CHRIS
1956,51:12.7,AI CHRIS/KIABE
1944,51:44.0,AI
2496,52:19.8,AI CHRIS
1897,52:40.9,AI ISOBEL/GORDON
2724,53:09.8,AI
2500,53:40.9,AI
2504,53:55.1,AI
2506,54:16.7,AI
2012,54:33.0,AI
2513,54:51.0,AI
2523,55:07.4,AI
2533,55:23.3,AI
2537,55:38.2,AI ISOBEL/GORDON
2106,55:52.1,AI
2009,56:07.2,AI
2033,56:37.9,AI
2721,56:52.0,AI
1900,57:08.8,AI GORDON//ISOBEL
1975,57:23.8,AI
1950,57:47.2,AI  GORDON/ISOBEL
2525,02:39.1,AI CHRIS/KIABE
2498,03:00.8,AI
1958,03:23.8,AI CHRIS
1881,03:43.2,AI
1881,04:25.6,AI CHRIS
2073,05:56.1,AI GORDON/ISOBEL
1983,06:14.4,AI
1991,07:04.2,AI
2527,07:18.9,Ai
2530,07:32.0,AI
2744,07:50.3,AI
2742,08:17.9,AI
1886,08:41.9,AI
2716,09:01.2,AI
2719,09:21.2,AI CHRIS
1883,09:39.5,AI CHRIS/KIABE
1929,09:56.5,AI
2502,10:15.0,AI
2532,10:30.2,AI
2536,10:45.5,AI
1933,11:00.0,AI
2549,11:24.0,AI CHRIS
1915,11:15.0,Cull
1976,13:24.8,vaccinated
1934,13:58.5,Cull
1924,28:44.0,Cull
3115,30:49.3,Cull
2766,33:06.3,vaccinated
2242,34:07.9,Cull
2424,34:52.8,Cull
3067,21:02.7,Cull
2863,21:53.0,Cull
3091,46:44.3,Cull
2901,07:27.4,Cull
2886,09:04.5,Cull
2873,55:29.6,Cull
3038,12:54.6,Cull
2928,13:54.4,Cull
2898,41:09.7,Cull
3131,56:21.6,Cull
2336,07:06.8,Cull
2889,16:22.3,Cull
3140,02:53.0,not vaccinated - cull
2078,26:31.4,Cull
1943,03:07.1,Needs prebreeding vaccines
2515,06:11.0,Needs prebreedi g vaccines
2514,07:31.5,Needs prebreeding vaccines
2349,10:42.6,Needs prebreeding vaccines
1982,11:27.6,needs prebreeding vaccines
3020,13:51.1,Needs prebreeding vaccines
3279,12:41.8,Previous Tag: 10001S
3279,12:42.2,New Tag: 026
3231,14:12.8,Previous Tag: 12073S
3231,14:13.0,New Tag: 027
3535,15:20.1,Previous Tag: 12105S
3535,15:20.5,New Tag: 028
3502,16:02.5,Previous Tag: 9022S
3502,16:02.7,New Tag: 030
3352,17:41.4,Previous Tag: 12027S
3352,17:41.6,New Tag: 031
3165,18:51.4,Previous Tag: 12040A
3165,18:51.7,New Tag: 032
3182,20:21.5,Previous Tag: 12069A
3182,20:21.7,New Tag: 033
3406,21:11.8,Previous Tag: 12115S
3406,21:12.0,New Tag: 034
3158,22:11.2,Previous Tag: 12035A
3158,22:11.4,New Tag: 035
3488,22:50.6,Previous Tag: 14085S
3488,22:50.8,New Tag: 036
3160,23:28.8,Previous Tag: 12026A
3160,23:29.1,New Tag: 037
3208,24:38.2,Previous Tag: 13012B
3208,24:38.4,New Tag: 038
3186,25:53.8,Previous Tag: 13077S
3186,25:54.0,New Tag: 039
3267,26:47.4,Previous Tag: 12068A
3267,26:47.6,New Tag: 040
3218,27:38.4,Previous Tag: 12076S
3218,27:38.6,New Tag: 041
3161,28:30.0,Previous Tag: 12026B
3161,28:30.2,New Tag: 042
3649,29:28.5,Previous Tag: 12082S
3649,29:28.7,New Tag: 043
3297,30:29.9,Previous Tag: 13076A
3297,30:30.1,New Tag: 044
3168,31:17.0,Previous Tag: 12012B
3168,31:17.3,New Tag: 045
3654,31:57.5,Previous Tag: 14072S
3654,31:57.7,New Tag: 046
3159,33:49.3,Previous Tag: 12035B
3159,33:49.6,New Tag: 047
3292,35:36.6,Previous Tag: 14110A
3292,35:36.8,New Tag: 048
3170,36:48.5,Previous Tag: 9010B
3170,36:48.7,New Tag: 049
3163,37:56.2,Previous Tag: 12116B
3163,37:56.4,New Tag: 050
3166,38:52.0,Previous Tag: 12040B
3166,38:52.2,New Tag: 025
3551,39:49.9,Previous Tag: 12088S
3551,39:50.3,New Tag: 029
3279,12:09.0,use to breed 2016
